Year,Month,Seed_Variety,Land_area,Max_rain,Max_Temp,Humidity,Seeds_qty,Tot_yield
2017,9,NSIC RC 120,98,34.8,34.5,90,7840,519.4
2017,9,NSIC RC 396,128,34.8,34.5,90,7680,755.2
2017,9,NSIC RC 350,165,34.8,34.5,90,13200,1204.5
2017,9,NSIC RC 410,79,34.8,34.5,90,6320,647.8
2017,9,NSIC RC 100,79,34.8,34.5,90,6320,395
2017,9,NSIC RC 102,85,34.8,34.5,90,5100,510
2017,9,NSIC RC 242,98,34.8,34.5,90,7840,421.4
2017,9,NSIC RC 56,73,34.8,34.5,90,4380,394.2
2017,9,NSIC RC 12,132,34.8,34.5,90,6600,752.4
2017,9,NSIC RC 42,122,34.8,34.5,90,8540,561.2
2017,9,NSIC RC 442,98,34.8,34.5,90,4900,813.4
2017,9,NSIC RC 510,68,34.8,34.5,90,5440,353.6
,,,,,,,,
2017,10,NSIC RC 222,88,65.5,33.9,91,7040,528
2017,10,NSIC RC 192,96,65.5,33.9,91,5760,412.8
2017,10,NSIC RC 11,91,65.5,33.9,91,5460,409.5
2017,10,NSIC RC 120,89,65.5,33.9,91,7120,498.4
2017,10,NSIC RC 396,84,65.5,33.9,91,5040,562.8
2017,10,NSIC RC 350,90,65.5,33.9,91,7200,675
2017,10,NSIC RC 410,92,65.5,33.9,91,7360,745.2
2017,10,NSIC RC 100,93,65.5,33.9,91,7440,455.7
2017,10,NSIC RC 102,90,65.5,33.9,91,5400,414
2017,10,NSIC RC 242,91,65.5,33.9,91,7280,409.5
2017,10,NSIC RC 56,87,65.5,33.9,91,5220,461.1
2017,10,NSIC RC 12,92,65.5,33.9,91,4600,423.2
2017,10,NSIC RC 42,85,65.5,33.9,91,5950,331.5
2017,10,NSIC RC 442,87,65.5,33.9,91,4350,678.6
2017,10,NSIC RC 510,94,65.5,33.9,91,7520,723.8
,,,,,,,,
2017,11,NSIC RC 222,93,41.8,35.4,88,7440,744
2017,11,NSIC RC 192,90,41.8,35.4,88,5400,360
2017,11,NSIC RC 11,88,41.8,35.4,88,5280,387.2
2017,11,NSIC RC 120,92,41.8,35.4,88,7360,460
2017,11,NSIC RC 396,90,41.8,35.4,88,5400,540
2017,11,NSIC RC 350,91,41.8,35.4,88,7280,709.8
2017,11,NSIC RC 410,93,41.8,35.4,88,7440,790.5
2017,11,NSIC RC 100,93,41.8,35.4,88,7440,399.9
2017,11,NSIC RC 102,86,41.8,35.4,88,5160,344
2017,11,NSIC RC 242,90,41.8,35.4,88,7200,441
2017,11,NSIC RC 56,86,41.8,35.4,88,5160,507.4
2017,11,NSIC RC 12,91,41.8,35.4,88,4550,427.7
2017,11,NSIC RC 42,92,41.8,35.4,88,6440,331.2
2017,11,NSIC RC 442,92,41.8,35.4,88,4600,671.6
2017,11,NSIC RC 510,91,41.8,35.4,88,7280,655.2
,,,,,,,,
2017,12,NSIC RC 222,132,29.4,35.6,96,10560,858
2017,12,NSIC RC 192,97,29.4,35.6,96,5820,388
2017,12,NSIC RC 11,154,29.4,35.6,96,9240,677.6
2017,12,NSIC RC 120,132,29.4,35.6,96,10560,660
2017,12,NSIC RC 396,99,29.4,35.6,96,5940,594
2017,12,NSIC RC 350,98,29.4,35.6,96,7840,764.4
2017,12,NSIC RC 410,122,29.4,35.6,96,9760,1037
2017,12,NSIC RC 100,143,29.4,35.6,96,11440,614.9
2017,12,NSIC RC 102,167,29.4,35.6,96,10020,668
2017,12,NSIC RC 242,97,29.4,35.6,96,7760,475.3
2017,12,NSIC RC 56,97,29.4,35.6,96,5820,572.3
2017,12,NSIC RC 12,112,29.4,35.6,96,5600,526.4
2017,12,NSIC RC 42,132,29.4,35.6,96,9240,475.2
2017,12,NSIC RC 442,78,29.4,35.6,96,3900,569.4
2017,12,NSIC RC 510,86,29.4,35.6,96,6880,619.2
